word,sentence,index,label
predators,"These colors would be highly visible to predators , so are often hidden on the underside or between scales and only revealed when necessary .",7,0
are,"These colors would be highly visible to predators , so are often hidden on the underside or between scales and only revealed when necessary .",10,0
only,"These colors would be highly visible to predators , so are often hidden on the underside or between scales and only revealed when necessary .",20,0
revealed,"These colors would be highly visible to predators , so are often hidden on the underside or between scales and only revealed when necessary .",21,0
necessary,"These colors would be highly visible to predators , so are often hidden on the underside or between scales and only revealed when necessary .",23,0
lizard,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",3,0.052631579
also,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",4,0.052631579
iridescent,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",12,0.526315789
belly,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",16,0.105263158
species,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",1,0
utilize,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",5,0
bright,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",6,0
colors,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",7,0
patches,"Some species of lizard also utilize bright colors , such as the iridescent patches on the belly of Sceloporus .",13,0
trailer,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",4,0.052631579
also,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",0,0.052631579
game,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",8,0
ambitions,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",13,0
song,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",15,0
plays,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",16,0
background,"Also , in the trailer for the PC game The Sims 3 : Ambitions the song plays in the background in Simlish .",19,0
dent,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",9,0.421052632
curve,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",19,0.052631579
planet,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",6,0.052631579
way,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",3,0.052631579
similar,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",2,0.052631579
things,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",14,0.052631579
space,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",11,0
creates,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",7,0.052631579
fall,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",15,0.052631579
makes,"In a similar way , a planet creates a dent in space that makes things fall towards it or curve around it .",13,0.052631579
maintained,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,19,0.105263158
hyper,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,8,0.052631579
web,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,0,0
sites,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,1,0
are,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,2,0
usually,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,3,0
presented,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,4,0
are,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,14,0
not,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,15,0
always,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,16,0
written,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,17,0
way,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,21,0
use,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,24,0
others,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,27,0
use,Web sites are usually presented in HTML ( Hyper Text Markup Language ) but are not always written or maintained that way - some use WAP and others use XML .,28,0
worship,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",23,0.368421053
seem,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",2,0
indicate,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",4,0
was,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",9,0
still,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",10,0
importance,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",12,0
was,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",18,0
separate,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",20,0
day,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",21,0
teaching,"This would seem to indicate that while the Sabbath was still of importance to the Jews , Sunday was a separate day for worship and teaching from Scriptures .",25,0
took,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",14,0
stadium,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",21,0.052631579
rights,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",25,0.052631579
also,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",23,0.052631579
organization,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",12,0.052631579
is,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",3,0.052631579
now,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",4,0.052631579
owned,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",5,0.052631579
name,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",30,0.052631579
purchase,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",19,0.105263158
pitch,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",2,0.105263158
loan,"1 The pitch is now owned by Chelsea Pitch Owners , an organization that took out a loan to purchase the stadium and also the rights to the Chelsea FC name .",17,0.210526316
summit,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",6,0.052631579
flows,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",24,0.052631579
highest,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",2,0
point,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",3,0
is,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",4,0
longest,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",17,0
river,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",18,0
distance,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",27,0
km,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",30,0
miles,"Scotland 's highest point is the summit of Ben Nevis , in Lochaber , while Scotland 's longest river , the River Tay , flows for a distance of 190 km ( 120 miles ) .",33,0
fictitious,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",13,0.368421053
called,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",15,0.052631579
hammer,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",20,0.052631579
wanted,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",1,0
symbolic,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",3,0
so,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",7,0
was,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",11,0
character,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",14,0
silver,"I wanted something symbolic of that , so to me it was some fictitious character called Maxwell with a silver hammer .",19,0
frescoes,"From 1890 to 1910 , Nesterov lived in Kiev and St Petersburg , working on frescoes in St. Vladimir 's Cathedral and the Church on Spilt Blood , respectively .",15,0.631578947
lived,"From 1890 to 1910 , Nesterov lived in Kiev and St Petersburg , working on frescoes in St. Vladimir 's Cathedral and the Church on Spilt Blood , respectively .",6,0
working,"From 1890 to 1910 , Nesterov lived in Kiev and St Petersburg , working on frescoes in St. Vladimir 's Cathedral and the Church on Spilt Blood , respectively .",13,0
respectively,"From 1890 to 1910 , Nesterov lived in Kiev and St Petersburg , working on frescoes in St. Vladimir 's Cathedral and the Church on Spilt Blood , respectively .",28,0
threatened,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",4,0.105263158
endangered,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",27,0.052631579
however,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",0,0
plants,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",2,0
are,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",3,0
number,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",7,0
processes,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",9,0
including,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",10,0
land,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",11,0
clearing,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",12,0
frequent,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",14,0
burning,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",15,0
disease,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",17,0
number,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",21,0
species,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",23,0
are,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",24,0
rare,"However these plants are threatened by a number of processes including land clearing , frequent burning and disease , and a number of species are rare and endangered .",25,0
algorithm,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,6,0.157894737
question,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,1,0
exists,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,7,0
is,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,8,0
called,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,9,0
problem,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,14,0
is,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,17,0
widely,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,18,0
considered,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,19,0
most,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,21,0
important,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,22,0
unsolved,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,23,0
problem,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,24,0
theoretical,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,26,0
computer,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,27,0
science,The question of whether such an algorithm exists is called the P versus NP problem and it is widely considered the most important unsolved problem in theoretical computer science .,28,0
glowing,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",4,0.157894737
white,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",5,0
ball,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",6,0
is,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",8,0
live,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",12,0
appears,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",16,0
nowhere,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",19,0
various,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",21,0
parts,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",22,0
show,"The Boohball , a glowing white ball , is where the Boohbahs live , and it appears out of nowhere in various parts of the show .",25,0
exhibit,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",3,0.052631579
sometimes,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",2,0
frustration,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",4,0
confusion,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",6,0
rarely,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",10,0
ever,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",13,0
appear,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",15,0
upset,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",16,0
sad,"Though they sometimes exhibit frustration or confusion , the Storypeople rarely , if ever , appear upset or sad .",18,0
episode,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,2,0
magically,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,5,0
receive,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,6,0
object,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,8,0
sent,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,9,0
child,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,14,0
group,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,16,0
children,In each episode the Storypeople magically receive an object sent to them by a child or group of children .,18,0
rats,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",9,0.052631579
kangaroo,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",1,0
mice,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",2,0
are,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",3,0
closely,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",4,0
related,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",5,0
kangaroo,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",8,0
belong,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",12,0
same,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",15,0
subfamily,"The kangaroo mice are closely related to the kangaroo rats , which belong to the same subfamily , Dipodomyinae .",16,0
dean,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",5,0.263157895
subsequent,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",11,0
was,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",3,0
made,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",4,0
promotion,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",12,0
was,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",13,0
rapid,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",14,0
church,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",17,0
state,"In 1461 he was made dean of Westminster , and his subsequent promotion was rapid in both church and state .",19,0
forest,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",13,0.052631579
number,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",10,0.105263158
species,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",14,0.052631579
tropical,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",12,0.105263158
habit,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",5,0.052631579
found,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",7,0.052631579
genus,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",19,0.157894737
strangling,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",2,0.210526316
growth,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",4,0.052631579
light,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",25,0.052631579
particularly,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",16,0.052631579
is,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",6,0.052631579
compete,"The `` strangling '' growth habit is found in a number of tropical forest species , particularly of the genus Ficus , that compete for light .",23,0.052631579
may,"On May 31 , 1910 the Union of South Africa was created from the Cape and Natal colonies , as well as the Orange Free State and the Transvaal , the two Boer Republics .",1,0
was,"On May 31 , 1910 the Union of South Africa was created from the Cape and Natal colonies , as well as the Orange Free State and the Transvaal , the two Boer Republics .",10,0
created,"On May 31 , 1910 the Union of South Africa was created from the Cape and Natal colonies , as well as the Orange Free State and the Transvaal , the two Boer Republics .",11,0
colonies,"On May 31 , 1910 the Union of South Africa was created from the Cape and Natal colonies , as well as the Orange Free State and the Transvaal , the two Boer Republics .",17,0
democracy,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",1,0
word,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",4,0
language,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",8,0
demokratia,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",10,0
meaning,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",11,0
rule,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",12,0
people,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",15,0
is,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",17,0
form,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",19,0
government,"A democracy ( a word from the Greek language , demokratia meaning rule by the people ) is a form of government .",21,0
escape,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",26,0.105263158
velocity,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",27,0.157894737
history,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",0,0
english,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",5,0
geologist,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",6,0
named,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",7,0
wrote,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",10,0
be,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",14,0
possible,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",15,0
be,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",19,0
so,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",20,0
big,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",21,0
heavy,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",23,0
gravity,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",30,0
is,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",31,0
equal,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",32,0
speed,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",35,0
light,"History In 1783 , an English geologist named John Mitchell wrote that it might be possible for something to be so big and heavy that the escape velocity from its gravity is equal to the speed of light .",37,0
left-wing,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",16,0.105263158
ruling,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",31,0.105263158
right-wing,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",14,0.105263158
are,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",1,0
terrorists,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",3,0
is,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",5,0
often,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",6,0
practiced,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",7,0
various,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",9,0
political,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",10,0
organizations,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",11,0
political,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",17,0
parties,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",18,0
nationalistic,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",20,0
groups,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",21,0
religious,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",23,0
groups,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",24,0
revolutionaries,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",26,0
governments,"Who are the terrorists Terrorism is often practiced by various political organizations , both right-wing and left-wing political parties , nationalistic groups , religious groups , revolutionaries , as well as ruling governments .",32,0
psychiatrist,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",3,0.157894737
schizophrenia,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",21,0.315789474
psychotic,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",24,0.421052632
psychotic,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",15,0.368421053
classification,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",1,0
born,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",7,0
died,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",10,0
